"","File","totalDuration","label","duration","language","talker","utt","condition","gf","WorS","durationN","Tone"
"1084","CHO-P6-target16.wav",2.01719012763629,"laa",0.173963552867952,"Chodri","P6","target16","predFoc","subject","syl",0.0862405335444508,"LH"
"1085","CHO-P6-target16.wav",2.01719012763629,"van",0.16480200590485,"Chodri","P6","target16","predFoc","subject","syl",0.0816987965819374,"LH"
"1086","CHO-P6-target16.wav",2.01719012763629,"ya",0.275841156518223,"Chodri","P6","target16","predFoc","subject","syl",0.136745244158739,"LH"
"1087","CHO-P6-target16.wav",2.01719012763629,"ned",0.256504683885628,"Chodri","P6","target16","predFoc","predicate","syl",0.127159398795093,"LH"
"1088","CHO-P6-target16.wav",2.01719012763629,"vaa",0.100831651468052,"Chodri","P6","target16","predFoc","predicate","syl",0.049986191230375,"LH"
"1089","CHO-P6-target16.wav",2.01719012763629,"nu",0.106387606363685,"Chodri","P6","target16","predFoc","predicate","syl",0.0527404952592884,"LH"
"1090","CHO-P6-target16.wav",2.01719012763629,"karti hase",0.713230757732376,"Chodri","P6","target16","predFoc","other","other",0.353576367423594,"0"
"1091","CHO-P6-target3.wav",1.68314604678412,"ananyaa",0.452113550872846,"Chodri","P6","target3","subjFoc","subject","word",0.268612193063502,"LH"
"1092","CHO-P6-target3.wav",1.68314604678412,"nedvaanu",0.497026538763283,"Chodri","P6","target3","subjFoc","predicate","word",0.29529614480747,"LH"
"1093","CHO-P6-target3.wav",1.68314604678412,"kaam",0.224886932748577,"Chodri","P6","target3","subjFoc","other","other",0.133611063150613,"0"
"1094","CHO-P6-target3.wav",1.68314604678412,"karti ha",0.509119024399412,"Chodri","P6","target3","subjFoc","other","other",0.302480598978416,"0"
"1095","CHO-P6-target3.wav",1.68314604678412,"a",0.0757283238061478,"Chodri","P6","target3","subjFoc","subject","syl",0.0449921288475455,"LH"
"1096","CHO-P6-target3.wav",1.68314604678412,"nan",0.25714077252547,"Chodri","P6","target3","subjFoc","subject","syl",0.152773892091404,"LH"
"1097","CHO-P6-target3.wav",1.68314604678412,"yaa",0.119244454541227,"Chodri","P6","target3","subjFoc","subject","syl",0.0708461721245523,"LH"
"1098","CHO-P6-target3.wav",1.68314604678412,"ned",0.260593831460666,"Chodri","P6","target3","subjFoc","predicate","syl",0.154825442485259,"LH"
"1099","CHO-P6-target3.wav",1.68314604678412,"vaa",0.109208281194382,"Chodri","P6","target3","subjFoc","predicate","syl",0.0648834255369817,"LH"
"1100","CHO-P6-target3.wav",1.68314604678412,"nu",0.127224426108234,"Chodri","P6","target3","subjFoc","predicate","syl",0.0755872767852285,"LH"
"1101","CHO-P6-target3.wav",1.68314604678412,"karti ha",0.509119024399412,"Chodri","P6","target3","subjFoc","other","other",0.302480598978416,"0"
"1102","CHO-P6-target4.wav",1.60576426998594,"ananyaa",0.579165093556906,"Chodri","P6","target4","predFoc","subject","word",0.360678777316409,"LH"
"1103","CHO-P6-target4.wav",1.60576426998594,"aaraam",0.370575325803458,"Chodri","P6","target4","predFoc","predicate","word",0.230778161359078,"LH"
"1104","CHO-P6-target4.wav",1.60576426998594,"karti hase",0.656023850625578,"Chodri","P6","target4","predFoc","other","other",0.408543061324513,"0"
"1105","CHO-P6-target4.wav",1.60576426998594,"a",0.0682921927895389,"Chodri","P6","target4","predFoc","subject","syl",0.0425294011493584,"LH"
"1106","CHO-P6-target4.wav",1.60576426998594,"nan",0.28210297035228,"Chodri","P6","target4","predFoc","subject","syl",0.175681434457842,"LH"
"1107","CHO-P6-target4.wav",1.60576426998594,"yaa",0.228769930415087,"Chodri","P6","target4","predFoc","subject","syl",0.142467941709209,"LH"
"1108","CHO-P6-target4.wav",1.60576426998594,"aa",0.144575657377092,"Chodri","P6","target4","predFoc","predicate","syl",0.0900354180743839,"LH"
"1109","CHO-P6-target4.wav",1.60576426998594,"raam",0.225999668426366,"Chodri","P6","target4","predFoc","predicate","syl",0.140742743284694,"LH"
"1110","CHO-P6-target4.wav",1.60576426998594,"karti hase",0.656023850625578,"Chodri","P6","target4","predFoc","other","other",0.408543061324513,"0"
"1111","CHO-P6-target5.wav",1.53885194986525,"laavanya",0.520001627130919,"Chodri","P6","target5","subjFoc","subject","word",0.337915305742344,"LH"
"1112","CHO-P6-target5.wav",1.53885194986525,"kasrat",0.480673330851225,"Chodri","P6","target5","subjFoc","predicate","word",0.312358398670719,"LH"
"1113","CHO-P6-target5.wav",1.53885194986525,"karti hase",0.538176991883109,"Chodri","P6","target5","subjFoc","other","other",0.349726295586937,"0"
"1114","CHO-P6-target5.wav",1.53885194986525,"laa",0.148777728396322,"Chodri","P6","target5","subjFoc","subject","syl",0.0966809889732082,"LH"
"1115","CHO-P6-target5.wav",1.53885194986525,"van",0.191101482699699,"Chodri","P6","target5","subjFoc","subject","syl",0.12418444978832,"LH"
"1116","CHO-P6-target5.wav",1.53885194986525,"ya",0.180122416034897,"Chodri","P6","target5","subjFoc","subject","syl",0.117049866980816,"LH"
"1117","CHO-P6-target5.wav",1.53885194986525,"kas",0.255758339520395,"Chodri","P6","target5","subjFoc","predicate","syl",0.16620074435542,"LH"
"1118","CHO-P6-target5.wav",1.53885194986525,"rat",0.224914991330829,"Chodri","P6","target5","subjFoc","predicate","syl",0.146157654315299,"LH"
"1119","CHO-P6-target5.wav",1.53885194986525,"karti ha",0.538176991883109,"Chodri","P6","target5","subjFoc","other","other",0.349726295586937,"0"
"1120","CHO-P6-target6.wav",1.64513446284841,"ananyaa",0.481466853566484,"Chodri","P6","target6","predFoc","subject","word",0.29266109515016,"LH"
"1121","CHO-P6-target6.wav",1.64513446284841,"nedvaanu",0.482098109721011,"Chodri","P6","target6","predFoc","predicate","word",0.293044806128674,"LH"
"1122","CHO-P6-target6.wav",1.64513446284841,"kaam",0.224178367304857,"Chodri","P6","target6","predFoc","other","other",0.136267504187294,"0"
"1123","CHO-P6-target6.wav",1.64513446284841,"karti hase",0.457391132256053,"Chodri","P6","target6","predFoc","other","other",0.278026594533872,"0"
"1124","CHO-P6-target6.wav",1.64513446284841,"a",0.060516874341563,"Chodri","P6","target6","predFoc","subject","syl",0.0367853666117865,"LH"
"1125","CHO-P6-target6.wav",1.64513446284841,"nan",0.256516027891014,"Chodri","P6","target6","predFoc","subject","syl",0.155924049786714,"LH"
"1126","CHO-P6-target6.wav",1.64513446284841,"yaa",0.164433951333908,"Chodri","P6","target6","predFoc","subject","syl",0.0999516787516596,"LH"
"1127","CHO-P6-target6.wav",1.64513446284841,"ned",0.282295417425352,"Chodri","P6","target6","predFoc","predicate","syl",0.171594130328157,"LH"
"1128","CHO-P6-target6.wav",1.64513446284841,"vaa",0.106262818267454,"Chodri","P6","target6","predFoc","predicate","syl",0.0645921781271722,"LH"
"1129","CHO-P6-target6.wav",1.64513446284841,"nu",0.0935398740282047,"Chodri","P6","target6","predFoc","predicate","syl",0.0568584976733444,"LH"
"1130","CHO-P6-target6.wav",1.64513446284841,"karti ha",0.457391132256053,"Chodri","P6","target6","predFoc","other","other",0.278026594533872,"0"
"1131","CHO-P6-target7.wav",1.49420635306455,"laavanya",0.539744832746911,"Chodri","P6","target7","subjFoc","subject","word",0.361225095610067,"LH"
"1132","CHO-P6-target7.wav",1.49420635306455,"aaraam",0.27681401135062,"Chodri","P6","target7","subjFoc","predicate","word",0.185258221384809,"LH"
"1133","CHO-P6-target7.wav",1.49420635306455,"karti hase",0.677647508967019,"Chodri","P6","target7","subjFoc","other","other",0.453516683005124,"0"
"1134","CHO-P6-target7.wav",1.49420635306455,"laa",0.185386966000199,"Chodri","P6","target7","subjFoc","subject","syl",0.124070524542998,"LH"
"1135","CHO-P6-target7.wav",1.49420635306455,"van",0.161624339844491,"Chodri","P6","target7","subjFoc","subject","syl",0.108167348849111,"LH"
"1136","CHO-P6-target7.wav",1.49420635306455,"ya",0.192733526902221,"Chodri","P6","target7","subjFoc","subject","syl",0.128987222217958,"LH"
"1137","CHO-P6-target7.wav",1.49420635306455,"aa",0.0872730696251909,"Chodri","P6","target7","subjFoc","predicate","syl",0.0584076419205404,"LH"
"1138","CHO-P6-target7.wav",1.49420635306455,"raam",0.189540941725429,"Chodri","P6","target7","subjFoc","predicate","syl",0.126850579464268,"LH"
"1139","CHO-P6-target7.wav",1.49420635306455,"karti hase",0.677647508967019,"Chodri","P6","target7","subjFoc","other","other",0.453516683005124,"0"
"1152","CHO-P6-target9.wav",1.94455593038732,"laavanya",0.491309477128369,"Chodri","P6","target9","subjFoc","subject","word",0.252658959020278,"LH"
"1153","CHO-P6-target9.wav",1.94455593038732,"nedvaanu",0.482603045550551,"Chodri","P6","target9","subjFoc","predicate","word",0.248181622348309,"LH"
"1154","CHO-P6-target9.wav",1.94455593038732,"kaam",0.240184969819252,"Chodri","P6","target9","subjFoc","other","other",0.12351661686142,"0"
"1155","CHO-P6-target9.wav",1.94455593038732,"karti hase",0.730458437889147,"Chodri","P6","target9","subjFoc","other","other",0.375642801769993,"0"
"1156","CHO-P6-target9.wav",1.94455593038732,"laa",0.170183794480558,"Chodri","P6","target9","subjFoc","subject","syl",0.0875180764004357,"LH"
"1157","CHO-P6-target9.wav",1.94455593038732,"van",0.186766703396823,"Chodri","P6","target9","subjFoc","subject","syl",0.0960459406069244,"LH"
"1158","CHO-P6-target9.wav",1.94455593038732,"ya",0.134358979250988,"Chodri","P6","target9","subjFoc","subject","syl",0.0690949420129182,"LH"
"1159","CHO-P6-target9.wav",1.94455593038732,"ned",0.265230701233724,"Chodri","P6","target9","subjFoc","predicate","syl",0.136396540253226,"LH"
"1160","CHO-P6-target9.wav",1.94455593038732,"vaa",0.116361495248925,"Chodri","P6","target9","subjFoc","predicate","syl",0.0598396237570541,"LH"
"1161","CHO-P6-target9.wav",1.94455593038732,"nu",0.101010849067901,"Chodri","P6","target9","subjFoc","predicate","syl",0.0519454583380288,"LH"
"1162","CHO-P6-target9.wav",1.94455593038732,"karti hase",0.730458437889147,"Chodri","P6","target9","subjFoc","other","other",0.375642801769993,"0"
"1163","CHO-P7-target1.wav",1.95119197270774,"ananyaa",0.472626495635535,"Chodri","P7","target1","subjFoc","subject","word",0.242224497766693,"LH"
"1164","CHO-P7-target1.wav",1.95119197270774,"kheDvaanu",0.47277092519569,"Chodri","P7","target1","subjFoc","predicate","word",0.242298518961007,"LH"
"1165","CHO-P7-target1.wav",1.95119197270774,"kaam",0.191373815022847,"Chodri","P7","target1","subjFoc","other","other",0.098080464505638,"0"
"1166","CHO-P7-target1.wav",1.95119197270774,"karti hase",0.814420736853665,"Chodri","P7","target1","subjFoc","other","other",0.417396518766662,"0"
"1167","CHO-P7-target1.wav",1.95119197270774,"a",0.116264799157956,"Chodri","P7","target1","subjFoc","subject","syl",0.0595865505722693,"LH"
"1168","CHO-P7-target1.wav",1.95119197270774,"nan",0.230632496802875,"Chodri","P7","target1","subjFoc","subject","syl",0.118200822896385,"LH"
"1169","CHO-P7-target1.wav",1.95119197270774,"yaa",0.125729199674704,"Chodri","P7","target1","subjFoc","subject","syl",0.0644371242980389,"LH"
"1170","CHO-P7-target1.wav",1.95119197270774,"kheD",0.243192974852031,"Chodri","P7","target1","subjFoc","predicate","syl",0.124638158753054,"LH"
"1171","CHO-P7-target1.wav",1.95119197270774,"vaa",0.131713928822842,"Chodri","P7","target1","subjFoc","predicate","syl",0.0675043412771212,"LH"
"1172","CHO-P7-target1.wav",1.95119197270774,"nu",0.0978640215208166,"Chodri","P7","target1","subjFoc","predicate","syl",0.050156018930832,"LH"
"1173","CHO-P7-target1.wav",1.95119197270774,"karti hase",0.814420736853665,"Chodri","P7","target1","subjFoc","other","other",0.417396518766662,"0"
"1174","CHO-P7-target12.wav",1.92303636291553,"laavanya",0.577333227550834,"Chodri","P7","target12","predFoc","subject","word",0.300219610343475,"LH"
"1175","CHO-P7-target12.wav",1.92303636291553,"kheDvaanu",0.493719134928744,"Chodri","P7","target12","predFoc","predicate","word",0.256739365125792,"LH"
"1176","CHO-P7-target12.wav",1.92303636291553,"kaam",0.220938743614385,"Chodri","P7","target12","predFoc","other","other",0.11489056986911,"0"
"1177","CHO-P7-target12.wav",1.92303636291553,"karti hase",0.631045256821564,"Chodri","P7","target12","predFoc","other","other",0.328150454661623,"0"
"1178","CHO-P7-target12.wav",1.92303636291553,"laa",0.241543747066284,"Chodri","P7","target12","predFoc","subject","syl",0.125605397653572,"LH"
"1179","CHO-P7-target12.wav",1.92303636291553,"van",0.153436651357788,"Chodri","P7","target12","predFoc","subject","syl",0.0797887415530518,"LH"
"1180","CHO-P7-target12.wav",1.92303636291553,"yaa",0.182352829126763,"Chodri","P7","target12","predFoc","subject","syl",0.0948254711368517,"LH"
"1181","CHO-P7-target12.wav",1.92303636291553,"kheD",0.250729832920151,"Chodri","P7","target12","predFoc","predicate","syl",0.130382263047808,"LH"
"1182","CHO-P7-target12.wav",1.92303636291553,"vaa",0.142564897516103,"Chodri","P7","target12","predFoc","predicate","syl",0.0741353103172523,"LH"
"1183","CHO-P7-target12.wav",1.92303636291553,"nu",0.10042440449249,"Chodri","P7","target12","predFoc","predicate","syl",0.052221791760732,"LH"
"1184","CHO-P7-target12.wav",1.92303636291553,"karti ha",0.631045256821564,"Chodri","P7","target12","predFoc","other","other",0.328150454661623,"0"
"1185","CHO-P7-target14.wav",1.6042617203838,"ananyaa",0.470786599648475,"Chodri","P7","target14","predFoc","subject","word",0.29345997206481,"LH"
"1186","CHO-P7-target14.wav",1.6042617203838,"kasrat",0.47802702105412,"Chodri","P7","target14","predFoc","predicate","word",0.297973214083645,"LH"
"1187","CHO-P7-target14.wav",1.6042617203838,"karti hase",0.655448099681209,"Chodri","P7","target14","predFoc","other","other",0.408566813851545,"0"
"1188","CHO-P7-target14.wav",1.6042617203838,"a",0.105570285302014,"Chodri","P7","target14","predFoc","subject","syl",0.0658061486854882,"LH"
"1189","CHO-P7-target14.wav",1.6042617203838,"nan",0.22098392321015,"Chodri","P7","target14","predFoc","subject","syl",0.13774804971179,"LH"
"1190","CHO-P7-target14.wav",1.6042617203838,"yaa",0.144232391136311,"Chodri","P7","target14","predFoc","subject","syl",0.0899057736675318,"LH"
"1191","CHO-P7-target14.wav",1.6042617203838,"kas",0.282313235282106,"Chodri","P7","target14","predFoc","predicate","syl",0.175977043954253,"LH"
"1192","CHO-P7-target14.wav",1.6042617203838,"rat",0.195713785772014,"Chodri","P7","target14","predFoc","predicate","syl",0.121996170129392,"LH"
"1193","CHO-P7-target14.wav",1.6042617203838,"karti ha",0.655448099681209,"Chodri","P7","target14","predFoc","other","other",0.408566813851545,"0"
"1197","CHO-P7-target2.wav",1.77761288916139,"laavanya",0.478748201998968,"Chodri","P7","target2","predFoc","subject","word",0.269320843091335,"LH"
"1198","CHO-P7-target2.wav",1.77761288916139,"kasrat",0.532867563964069,"Chodri","P7","target2","predFoc","predicate","word",0.299765807962529,"LH"
"1199","CHO-P7-target2.wav",1.77761288916139,"karti hase",0.765997123198349,"Chodri","P7","target2","predFoc","other","other",0.430913348946136,"0"
"1200","CHO-P7-target2.wav",1.77761288916139,"laa",0.190535459451999,"Chodri","P7","target2","predFoc","subject","syl",0.107186137439567,"LH"
"1201","CHO-P7-target2.wav",1.77761288916139,"van",0.153458282783001,"Chodri","P7","target2","predFoc","subject","syl",0.0863282910011961,"LH"
"1202","CHO-P7-target2.wav",1.77761288916139,"ya",0.134754459763968,"Chodri","P7","target2","predFoc","subject","syl",0.0758064146505714,"LH"
"1203","CHO-P7-target2.wav",1.77761288916139,"kas",0.325620388585035,"Chodri","P7","target2","predFoc","predicate","syl",0.183178458353017,"LH"
"1204","CHO-P7-target2.wav",1.77761288916139,"rat",0.207247175379034,"Chodri","P7","target2","predFoc","predicate","syl",0.116587349609512,"LH"
"1205","CHO-P7-target2.wav",1.77761288916139,"karti hase",0.765997123198349,"Chodri","P7","target2","predFoc","other","other",0.430913348946136,"0"
"1206","CHO-P7-target3.wav",2.00787926584972,"ananyaa",0.561403120351108,"Chodri","P7","target3","subjFoc","subject","word",0.279600038657467,"LH"
"1207","CHO-P7-target3.wav",2.00787926584972,"nedvaanu",0.488027674226025,"Chodri","P7","target3","subjFoc","predicate","word",0.24305628457172,"LH"
"1208","CHO-P7-target3.wav",2.00787926584972,"kaam",0.222473641039718,"Chodri","P7","target3","subjFoc","other","other",0.110800307978462,"0"
"1209","CHO-P7-target3.wav",2.00787926584972,"karti hase",0.735974830232869,"Chodri","P7","target3","subjFoc","other","other",0.366543368792351,"0"
"1210","CHO-P7-target3.wav",2.00787926584972,"a",0.103557994834451,"Chodri","P7","target3","subjFoc","subject","syl",0.0515758076672133,"LH"
"1211","CHO-P7-target3.wav",2.00787926584972,"nan",0.24643631645245,"Chodri","P7","target3","subjFoc","subject","syl",0.122734628841421,"LH"
"1212","CHO-P7-target3.wav",2.00787926584972,"yaa",0.211408809064208,"Chodri","P7","target3","subjFoc","subject","syl",0.105289602148833,"LH"
"1213","CHO-P7-target3.wav",2.00787926584972,"ned",0.252272023265266,"Chodri","P7","target3","subjFoc","predicate","syl",0.125641032085914,"LH"
"1214","CHO-P7-target3.wav",2.00787926584972,"vaa",0.120432191811177,"Chodri","P7","target3","subjFoc","predicate","syl",0.0599797975204505,"LH"
"1215","CHO-P7-target3.wav",2.00787926584972,"nu",0.115323459149582,"Chodri","P7","target3","subjFoc","predicate","syl",0.0574354549653554,"LH"
"1216","CHO-P7-target3.wav",2.00787926584972,"karti ha",0.735974830232869,"Chodri","P7","target3","subjFoc","other","other",0.366543368792351,"0"
"1217","CHO-P7-target4.wav",1.5470167865334,"ananyaa",0.466697801524043,"Chodri","P7","target4","predFoc","subject","word",0.301675977653631,"LH"
"1218","CHO-P7-target4.wav",1.5470167865334,"aaraam",0.380272282723294,"Chodri","P7","target4","predFoc","predicate","word",0.245810055865922,"LH"
"1219","CHO-P7-target4.wav",1.5470167865334,"karti hase",0.700046702286065,"Chodri","P7","target4","predFoc","other","other",0.452513966480447,"0"
"1220","CHO-P7-target4.wav",1.5470167865334,"a",0.0853314384992265,"Chodri","P7","target4","predFoc","subject","syl",0.0551587023760999,"LH"
"1221","CHO-P7-target4.wav",1.5470167865334,"nan",0.244931107241237,"Chodri","P7","target4","predFoc","subject","syl",0.158324789603664,"LH"
"1222","CHO-P7-target4.wav",1.5470167865334,"yaa",0.13643525578358,"Chodri","P7","target4","predFoc","subject","syl",0.0881924856738677,"LH"
"1223","CHO-P7-target4.wav",1.5470167865334,"aa",0.190139553871402,"Chodri","P7","target4","predFoc","predicate","syl",0.122907233797684,"LH"
"1224","CHO-P7-target4.wav",1.5470167865334,"raam",0.190132728851892,"Chodri","P7","target4","predFoc","predicate","syl",0.122902822068238,"LH"
"1225","CHO-P7-target4.wav",1.5470167865334,"karti ha",0.700046702286065,"Chodri","P7","target4","predFoc","other","other",0.452513966480447,"0"
"1226","CHO-P7-target5.wav",1.49175317760523,"laavanya",0.421977972523466,"Chodri","P7","target5","subjFoc","subject","word",0.282873855312233,"LH"
"1227","CHO-P7-target5.wav",1.49175317760523,"kasrat",0.419620408177657,"Chodri","P7","target5","subjFoc","predicate","word",0.281293456905042,"LH"
"1228","CHO-P7-target5.wav",1.49175317760523,"karti hase",0.650154796904107,"Chodri","P7","target5","subjFoc","other","other",0.435832687782724,"0"
"1229","CHO-P7-target5.wav",1.49175317760523,"laa",0.134123360361467,"Chodri","P7","target5","subjFoc","subject","syl",0.0899098874900874,"LH"
"1230","CHO-P7-target5.wav",1.49175317760523,"van",0.159611682197274,"Chodri","P7","target5","subjFoc","subject","syl",0.106996039689022,"LH"
"1231","CHO-P7-target5.wav",1.49175317760523,"yaa",0.128242929964725,"Chodri","P7","target5","subjFoc","subject","syl",0.0859679281331234,"LH"
"1232","CHO-P7-target5.wav",1.49175317760523,"kas",0.239883456216542,"Chodri","P7","target5","subjFoc","predicate","syl",0.160806398684289,"LH"
"1233","CHO-P7-target5.wav",1.49175317760523,"rat",0.179736951961115,"Chodri","P7","target5","subjFoc","predicate","syl",0.120487058220753,"LH"
"1234","CHO-P7-target5.wav",1.49175317760523,"karti ha",0.650154796904107,"Chodri","P7","target5","subjFoc","other","other",0.435832687782724,"0"
"1236","CHO-P7-target8.wav",1.83946309767346,"ananyaa",0.478225434679965,"Chodri","P7","target8","predFoc","subject","word",0.259980988629138,"LH"
"1237","CHO-P7-target8.wav",1.83946309767346,"kheDvaanu",0.486075703501166,"Chodri","P7","target8","predFoc","predicate","word",0.264248684366623,"LH"
"1238","CHO-P7-target8.wav",1.83946309767346,"kaam",0.235613305347002,"Chodri","P7","target8","predFoc","other","other",0.12808808485748,"0"
"1239","CHO-P7-target8.wav",1.83946309767346,"karti hase",0.639548654145332,"Chodri","P7","target8","predFoc","other","other",0.347682242146759,"0"
"1240","CHO-P7-target8.wav",1.83946309767346,"a",0.116840833679442,"Chodri","P7","target8","predFoc","subject","syl",0.0635189875932936,"LH"
"1241","CHO-P7-target8.wav",1.83946309767346,"nan",0.217887337707882,"Chodri","P7","target8","predFoc","subject","syl",0.118451594915638,"LH"
"1242","CHO-P7-target8.wav",1.83946309767346,"yaa",0.14349726329264,"Chodri","P7","target8","predFoc","subject","syl",0.0780104061202067,"LH"
"1243","CHO-P7-target8.wav",1.83946309767346,"kheD",0.244804852139227,"Chodri","P7","target8","predFoc","predicate","syl",0.133084948781443,"LH"
"1244","CHO-P7-target8.wav",1.83946309767346,"vaa",0.131936029018761,"Chodri","P7","target8","predFoc","predicate","syl",0.0717252926604685,"LH"
"1245","CHO-P7-target8.wav",1.83946309767346,"nu",0.109334822343178,"Chodri","P7","target8","predFoc","predicate","syl",0.0594384429247117,"LH"
"1246","CHO-P7-target8.wav",1.83946309767346,"karti ha",0.639548654145332,"Chodri","P7","target8","predFoc","other","other",0.347682242146759,"0"
"1247","CHO-P7-target9.wav",1.894890481748,"laavanya",0.534586955284602,"Chodri","P7","target9","subjFoc","subject","word",0.282120238839057,"LH"
"1248","CHO-P7-target9.wav",1.894890481748,"nedvaanu",0.467032966085529,"Chodri","P7","target9","subjFoc","predicate","word",0.246469635361036,"LH"
"1249","CHO-P7-target9.wav",1.894890481748,"kaam",0.188326788657204,"Chodri","P7","target9","subjFoc","other","other",0.0993866349908919,"0"
"1250","CHO-P7-target9.wav",1.894890481748,"karti hase",0.704943771720669,"Chodri","P7","target9","subjFoc","other","other",0.372023490809015,"0"
"1251","CHO-P7-target9.wav",1.894890481748,"laa",0.197181530371201,"Chodri","P7","target9","subjFoc","subject","syl",0.104059591976685,"LH"
"1252","CHO-P7-target9.wav",1.894890481748,"van",0.168107232535884,"Chodri","P7","target9","subjFoc","subject","syl",0.0887160678440938,"LH"
"1253","CHO-P7-target9.wav",1.894890481748,"ya",0.169298192377517,"Chodri","P7","target9","subjFoc","subject","syl",0.0893445790182779,"LH"
"1254","CHO-P7-target9.wav",1.894890481748,"ned",0.273642146194003,"Chodri","P7","target9","subjFoc","predicate","syl",0.144410533922558,"LH"
"1255","CHO-P7-target9.wav",1.894890481748,"vaa",0.0801019584052379,"Chodri","P7","target9","subjFoc","predicate","syl",0.0422726058190684,"LH"
"1256","CHO-P7-target9.wav",1.894890481748,"nu",0.113288861486289,"Chodri","P7","target9","subjFoc","predicate","syl",0.0597864956194099,"LH"
"1257","CHO-P7-target9.wav",1.894890481748,"karti ha",0.704943771720669,"Chodri","P7","target9","subjFoc","other","other",0.372023490809015,"0"
"1258","CHO-P8-target1.wav",2.47807629294271,"ananyaa",0.631177073462144,"Chodri","P8","target1","subjFoc","subject","word",0.25470445573434,"LH"
"1259","CHO-P8-target1.wav",2.47807629294271,"kheDvaanu",0.602601860480731,"Chodri","P8","target1","subjFoc","predicate","word",0.243173247811972,"LH"
"1260","CHO-P8-target1.wav",2.47807629294271,"kaam",0.306441720578668,"Chodri","P8","target1","subjFoc","other","other",0.123661132407981,"0"
"1261","CHO-P8-target1.wav",2.47807629294271,"karti hase",0.937855638421166,"Chodri","P8","target1","subjFoc","other","other",0.378461164045706,"0"
"1262","CHO-P8-target1.wav",2.47807629294271,"a",0.113674449902988,"Chodri","P8","target1","subjFoc","subject","syl",0.0458720541521342,"LH"
"1263","CHO-P8-target1.wav",2.47807629294271,"nan",0.303635956328596,"Chodri","P8","target1","subjFoc","subject","syl",0.122528897594202,"LH"
"1264","CHO-P8-target1.wav",2.47807629294271,"yaa",0.21386666723056,"Chodri","P8","target1","subjFoc","subject","syl",0.0863035039880043,"LH"
"1265","CHO-P8-target1.wav",2.47807629294271,"kheD",0.340731740815661,"Chodri","P8","target1","subjFoc","predicate","syl",0.137498486945712,"LH"
"1266","CHO-P8-target1.wav",2.47807629294271,"vaa",0.156262841909506,"Chodri","P8","target1","subjFoc","predicate","syl",0.0630581238981729,"LH"
"1267","CHO-P8-target1.wav",2.47807629294271,"nu",0.105607277755563,"Chodri","P8","target1","subjFoc","predicate","syl",0.0426166369680873,"LH"
"1268","CHO-P8-target1.wav",2.47807629294271,"karti hase",0.937855638421166,"Chodri","P8","target1","subjFoc","other","other",0.378461164045706,"0"
"1269","CHO-P8-target10.wav",1.7804899260119,"laavanya",0.617456370799365,"Chodri","P8","target10","predFoc","subject","word",0.34679015128291,"LH"
"1270","CHO-P8-target10.wav",1.7804899260119,"aaraam",0.385486311166394,"Chodri","P8","target10","predFoc","predicate","word",0.216505752453113,"LH"
"1271","CHO-P8-target10.wav",1.7804899260119,"karti hase",0.777547244046146,"Chodri","P8","target10","predFoc","other","other",0.436704096263978,"0"
"1272","CHO-P8-target10.wav",1.7804899260119,"laa",0.249620378730989,"Chodri","P8","target10","predFoc","subject","syl",0.140197579938074,"LH"
"1273","CHO-P8-target10.wav",1.7804899260119,"van",0.213237024057944,"Chodri","P8","target10","predFoc","subject","syl",0.119763117410931,"LH"
"1274","CHO-P8-target10.wav",1.7804899260119,"ya",0.154598968010431,"Chodri","P8","target10","predFoc","subject","syl",0.0868294539339043,"LH"
"1275","CHO-P8-target10.wav",1.7804899260119,"aa",0.152104466495244,"Chodri","P8","target10","predFoc","predicate","syl",0.0854284342040285,"LH"
"1276","CHO-P8-target10.wav",1.7804899260119,"raam",0.233381844671151,"Chodri","P8","target10","predFoc","predicate","syl",0.131077318249084,"LH"
"1277","CHO-P8-target10.wav",1.7804899260119,"karti hase",0.777547244046146,"Chodri","P8","target10","predFoc","other","other",0.436704096263978,"0"
"1278","CHO-P8-target11.wav",2.13992687909157,"ananyaa",0.615786413828418,"Chodri","P8","target11","subjFoc","subject","word",0.287760493054711,"LH"
"1279","CHO-P8-target11.wav",2.13992687909157,"kasrat",0.563797378993014,"Chodri","P8","target11","subjFoc","predicate","word",0.26346572142332,"LH"
"1280","CHO-P8-target11.wav",2.13992687909157,"karti hase",0.960343086270136,"Chodri","P8","target11","subjFoc","other","other",0.448773785521969,"0"
"1281","CHO-P8-target11.wav",2.13992687909157,"a",0.113887311380536,"Chodri","P8","target11","subjFoc","subject","syl",0.0532201882659105,"LH"
"1282","CHO-P8-target11.wav",2.13992687909157,"nan",0.303693844162327,"Chodri","P8","target11","subjFoc","subject","syl",0.141917860432339,"LH"
"1283","CHO-P8-target11.wav",2.13992687909157,"yaa",0.198205258285555,"Chodri","P8","target11","subjFoc","subject","syl",0.0926224443564616,"LH"
"1284","CHO-P8-target11.wav",2.13992687909157,"kas",0.283948226596637,"Chodri","P8","target11","subjFoc","predicate","syl",0.13269062105392,"LH"
"1285","CHO-P8-target11.wav",2.13992687909157,"rat",0.279849152396378,"Chodri","P8","target11","subjFoc","predicate","syl",0.1307751003694,"LH"
"1286","CHO-P8-target11.wav",2.13992687909157,"karti hase",0.960343086270136,"Chodri","P8","target11","subjFoc","other","other",0.448773785521969,"0"
