File,Tone,Time,Word,Syllable 
MAR-P2-target4.wav,H,0.5926303854875284,ananyaa,yaa
MAR-P2-target4.wav,L,0.7268425420680624,aaraam,aa
MAR-P2-target4.wav,H,0.9565286592542165,aaraam,raam
MAR-P2-target5.wav,L,0.29900260643346466,laavanya,laa
MAR-P2-target5.wav,H,0.6505890943509416,laavanya,ya
MAR-P2-target5.wav,L,0.8209274329581052,vyaayaam,vyaa
MAR-P2-target5.wav,H,1.047314047437663,vyaayaam,yaam
MAR-P2-target6.wav,L,0.2614645397420216,ananyaa,a
MAR-P2-target6.wav,H,0.6026273123235445,ananyaa,yaa
MAR-P2-target6.wav,L,0.7984793917291518,nindaNi,nin
MAR-P2-target6.wav,H,1.0388208883613828,nindaNi,Ni
MAR-P2-target7.wav,L,0.3661227805797523,laavanya,laa
MAR-P2-target7.wav,H,0.6808500010660306,laavanya,ya
MAR-P2-target7.wav,L,0.8420440536433512,aaraam,aa
MAR-P2-target7.wav,H,1.1028082167181446,aaraam,raam
MAR-P2-target8.wav,L,0.1904333517633705,ananyaa,a
MAR-P2-target8.wav,H,0.6300308448019547,ananyaa,yaa
MAR-P2-target8.wav,L,0.921512015963415,naangarNi,naan
MAR-P2-target8.wav,H,1.2926626044028455,naangarNi,Ni
MAR-P2-target9.wav,L,0.3364311082322472,laavanya,laa
MAR-P2-target9.wav,H,0.6884472591177973,laavanya,ya
MAR-P2-target9.wav,L,0.8537181636720003,nindaNi,nin
MAR-P2-target9.wav,H,1.1652376579770525,nindaNi,Ni
MAR-P3-target1.wav,L,0.4424002137603294,ananyaa,a
MAR-P3-target1.wav,H,0.9240137460967451,ananyaa,yaa
MAR-P3-target1.wav,L,1.0925069869824298,naangarNi,naan
MAR-P3-target1.wav,H,1.536037776190031,naangarNi,Ni
MAR-P3-target10.wav,L,0.406105533156152,laavanya,laa
MAR-P3-target10.wav,H,0.8887463069085941,laavanya,yaa
MAR-P3-target10.wav,L,1.138739683876882,aaraam,aa
MAR-P3-target10.wav,H,1.4722216181903693,aaraam,raam
MAR-P3-target11.wav,L,0.2937643167471585,ananyaa,a
MAR-P3-target11.wav,H,0.7899227216588641,ananyaa,yaa
MAR-P3-target11.wav,L,0.9788100315917845,vyaayaam,vyaa
MAR-P3-target11.wav,H,1.3689481741266163,vyaayaam,yaam
MAR-P3-target12.wav,L,0.3866153765991922,laavanya,laa
MAR-P3-target12.wav,H,0.9072299551947435,laavanya,ya
MAR-P3-target12.wav,L,1.1333864542271177,naangarNi,naan
MAR-P3-target12.wav,H,1.6321396972238256,naangarNi,Ni
MAR-P3-target13.wav,L,0.39811572569254494,ananyaa,a
MAR-P3-target13.wav,H,0.92696349030434,ananyaa,yaa
MAR-P3-target13.wav,L,1.1685676348464666,aaraam,aa
MAR-P3-target13.wav,H,1.5380119385287607,aaraam,raam
MAR-P3-target14.wav,L,0.3610081947700703,ananyaa,a
MAR-P3-target14.wav,H,0.8346246931620023,ananyaa,yaa
MAR-P3-target14.wav,L,1.0053567828040024,vyaayaam,vyaa
MAR-P3-target14.wav,H,1.392195538823175,vyaayaam,yaam
MAR-P3-target15.wav,L,0.3499433026954456,laavanya,laa
MAR-P3-target15.wav,H,0.9409211205394578,laavanya,ya
MAR-P3-target15.wav,L,1.2305649449980147,naangarNi,naan
MAR-P3-target15.wav,H,1.7820467087453604,naangarNi,Ni
MAR-P3-target16.wav,L,0.3160847171328703,laavanya,laa
MAR-P3-target16.wav,H,0.8339548557324219,laavanya,ya
MAR-P3-target16.wav,L,1.0130294752575777,nindaNi,nin
MAR-P3-target16.wav,H,1.4042844680263726,nindaNi,Ni
MAR-P3-target2.wav,L,0.36638633245304725,laavanya,laa
MAR-P3-target2.wav,H,0.8402991547944735,laavanya,ya
MAR-P3-target2.wav,L,1.0102120316059913,vyaayaam,vyaa
MAR-P3-target2.wav,H,1.3665637425534045,vyaayaam,yaam
MAR-P3-target3.wav,L,0.32533097403174194,ananyaa,a
MAR-P3-target3.wav,H,0.7927535639565286,ananyaa,yaa
MAR-P3-target3.wav,L,0.9650721260011915,nindaNi,nin
MAR-P3-target3.wav,H,1.3401655874642,nindaNi,Ni
MAR-P3-target4.wav,L,0.39359940824401896,ananyaa,a
MAR-P3-target4.wav,H,0.900196199391799,ananyaa,yaa
MAR-P3-target4.wav,L,1.1127215367356853,aaraam,aa
MAR-P3-target4.wav,H,1.4482845266683149,aaraam,raam
MAR-P3-target5.wav,L,0.4084803035599538,laavanya,laa
MAR-P3-target5.wav,H,0.9656846485284751,laavanya,ya
MAR-P3-target5.wav,L,1.1266241404292332,vyaayaam,vyaa
MAR-P3-target5.wav,H,1.5117134525766884,vyaayaam,yaam
MAR-P3-target6.wav,L,0.2866531429536254,ananyaa,a
MAR-P3-target6.wav,H,0.7420138782088465,ananyaa,yaa
MAR-P3-target6.wav,L,0.9275985968348577,nindaNi,nin
MAR-P3-target6.wav,H,1.3467267669144563,nindaNi,Ni
MAR-P3-target7.wav,L,0.39585273065472526,laavanya,laa
MAR-P3-target7.wav,H,0.9603034210138853,laavanya,ya
MAR-P3-target7.wav,L,1.214468868576037,aaraam,aa
MAR-P3-target7.wav,H,1.5163690178185676,aaraam,raam
MAR-P3-target8.wav,L,0.28079524390065974,ananyaa,a
MAR-P3-target8.wav,H,0.7626533723286373,ananyaa,yaa
MAR-P3-target8.wav,L,0.9334454749965438,naangarNi,naan
MAR-P3-target8.wav,H,1.4923996837724127,naangarNi,Ni
