"","talker","language","File","labelPoint","label","f0","time","begTimeLabel","endTimeLabel","utt","condition","gf","wordDur","Time","f0.mean","f0.sd","f0.z","item"
"42","P1","Chodri","CHO-P1-target6.wav","H","nedvaanu",202.419351913839,1.07651219605961,0.638132628286808,1.15986201617329,"target6","predFoc","predicate",0.52172938788648,0.840243194941866,183.971903581959,17.9941297868013,1.02519257949398,"CHO-P1-target6.wav-predicate"
"43","P1","Chodri","CHO-P1-target7.wav","L","laavanya",189.911469583186,0.282518085116736,0.227280421961766,0.75525566125825,"target7","subjFoc","subject",0.527975239296484,0.104621692541062,183.971903581959,17.9941297868013,0.330083536775611,"CHO-P1-target7.wav-subject"
"44","P1","Chodri","CHO-P1-target7.wav","H","laavanya",190.978070094331,0.633826381062678,0.227280421961766,0.75525566125825,"target7","subjFoc","subject",0.527975239296484,0.770009517193696,183.971903581959,17.9941297868013,0.389358451638558,"CHO-P1-target7.wav-subject"
"45","P1","Chodri","CHO-P1-target7.wav","L","aaraam",179.339839287399,0.844236227711653,0.75525566125825,1.04790236024329,"target7","subjFoc","predicate",0.292646698985044,0.304054570791352,183.971903581959,17.9941297868013,-0.257420856103733,"CHO-P1-target7.wav-predicate"
"46","P1","Chodri","CHO-P1-target7.wav","H","aaraam",199.835457288028,0.94870574749755,0.75525566125825,1.04790236024329,"target7","subjFoc","predicate",0.292646698985044,0.661036283375902,183.971903581959,17.9941297868013,0.881596047934758,"CHO-P1-target7.wav-predicate"
"47","P1","Chodri","CHO-P1-target8.wav","L","ananyaa",178.3,0.170252223728919,0.124072775456811,0.584849256866557,"target8","predFoc","subject",0.460776481409745,0.100220931699513,183.971903581959,17.9941297868013,-0.31520855129762,"CHO-P1-target8.wav-subject"
"48","P1","Chodri","CHO-P1-target8.wav","H","ananyaa",207.176306983564,0.418597144467069,0.124072775456811,0.584849256866557,"target8","predFoc","subject",0.460776481409745,0.63919141035402,183.971903581959,17.9941297868013,1.28955407549776,"CHO-P1-target8.wav-subject"
"49","P1","Chodri","CHO-P1-target9.wav","L","laavanya",179.024658667332,0.346524915554847,0.219850955448795,0.734241229441605,"target9","subjFoc","subject",0.51439027399281,0.246260410646532,183.971903581959,17.9941297868013,-0.274936602838997,"CHO-P1-target9.wav-subject"
"50","P1","Chodri","CHO-P1-target9.wav","H","laavanya",194.479890155638,0.624829953473558,0.219850955448795,0.734241229441605,"target9","subjFoc","subject",0.51439027399281,0.787299096620212,183.971903581959,17.9941297868013,0.58396747707061,"CHO-P1-target9.wav-subject"
"51","P1","Chodri","CHO-P1-target9.wav","L","nedvaanu",170.662133142783,0.923246294903386,0.734241229441605,1.22819461165523,"target9","subjFoc","predicate",0.493953382213622,0.3826374558157,183.971903581959,17.9941297868013,-0.739672915382614,"CHO-P1-target9.wav-predicate"
"52","P1","Chodri","CHO-P1-target9.wav","H","nedvaanu",182.525672938092,1.06069780824839,0.734241229441605,1.22819461165523,"target9","subjFoc","predicate",0.493953382213622,0.66090564527322,183.971903581959,17.9941297868013,-0.0803723581524963,"CHO-P1-target9.wav-predicate"
"53","P1","Gujarati","GUJ-P1-target1.wav","L","ananyaa",112.601153828553,0.0716429883252202,0.00520886021281005,0.419201125567098,"target1","subjFoc","subject",0.413992265354288,0.160471906535637,109.228786502908,9.10255761966974,0.370485688369361,"GUJ-P1-target1.wav-subject"
"54","P1","Gujarati","GUJ-P1-target1.wav","H","ananyaa",134.626188251873,0.383733936296305,0.00520886021281005,0.419201125567098,"target1","subjFoc","subject",0.413992265354288,0.914328860128724,109.228786502908,9.10255761966974,2.79013908070015,"GUJ-P1-target1.wav-subject"
"55","P1","Gujarati","GUJ-P1-target10.wav","L","laavanya",101.479031740683,0.375882513231142,0.281952687261004,0.751840431240194,"target10","predFoc","subject",0.469887743979191,0.199898437815604,109.228786502908,9.10255761966974,-0.851382115448391,"GUJ-P1-target10.wav-subject"
"56","P1","Gujarati","GUJ-P1-target10.wav","H","laavanya",127.659390256385,0.727495385420563,0.281952687261004,0.751840431240194,"target10","predFoc","subject",0.469887743979191,0.948189655653778,109.228786502908,9.10255761966974,2.0247719952522,"GUJ-P1-target10.wav-subject"
"57","P1","Gujarati","GUJ-P1-target10.wav","L","aaraam",103.198679563428,0.870662342564751,0.751840431240194,1.03070123050464,"target10","predFoc","predicate",0.278860799264447,0.426097578569573,109.228786502908,9.10255761966974,-0.662462924315803,"GUJ-P1-target10.wav-predicate"
"58","P1","Gujarati","GUJ-P1-target10.wav","H","aaraam",111.003416395996,0.944988281146054,0.751840431240194,1.03070123050464,"target10","predFoc","predicate",0.278860799264447,0.692631773326788,109.228786502908,9.10255761966974,0.194959479218613,"GUJ-P1-target10.wav-predicate"
"59","P1","Gujarati","GUJ-P1-target11.wav","L","ananyaa",106.671934083941,0.726433611601557,0.659733026025681,1.13314759771667,"target11","subjFoc","subject",0.473414571690986,0.140892548654827,109.228786502908,9.10255761966974,-0.280893846081497,"GUJ-P1-target11.wav-subject"
"60","P1","Gujarati","GUJ-P1-target11.wav","H","ananyaa",122.175217830749,1.08003723841983,0.659733026025681,1.13314759771667,"target11","subjFoc","subject",0.473414571690986,0.887814270044257,109.228786502908,9.10255761966974,1.42228501798934,"GUJ-P1-target11.wav-subject"
"61","P1","Gujarati","GUJ-P1-target11.wav","L","vyaayaam",105.482894865463,1.24271743603089,1.13314759771667,1.47484601841298,"target11","subjFoc","predicate",0.341698420696317,0.320662407777429,109.228786502908,9.10255761966974,-0.411520782834741,"GUJ-P1-target11.wav-predicate"
"62","P1","Gujarati","GUJ-P1-target11.wav","H","vyaayaam",109.14829288553,1.3542739834257,1.13314759771667,1.47484601841298,"target11","subjFoc","predicate",0.341698420696317,0.647139033474069,109.228786502908,9.10255761966974,-0.00884296708036381,"GUJ-P1-target11.wav-predicate"
"63","P1","Gujarati","GUJ-P1-target12.wav","L","laavanya",106.907901275211,0.246122706595296,0.219207744221996,0.762364353799757,"target12","predFoc","subject",0.543156609577761,0.0495528580499524,109.228786502908,9.10255761966974,-0.254970671394834,"GUJ-P1-target12.wav-subject"
"64","P1","Gujarati","GUJ-P1-target12.wav","H","laavanya",122.772004545468,0.671971903298101,0.219207744221996,0.762364353799757,"target12","predFoc","subject",0.543156609577761,0.833579396977374,109.228786502908,9.10255761966974,1.48784754883551,"GUJ-P1-target12.wav-subject"
"65","P1","Gujarati","GUJ-P1-target12.wav","L","kheDvaanu",103.845674663928,1.10670166103192,0.820635238325428,1.23581529057083,"target12","predFoc","predicate",0.415180052245404,0.689017743408834,109.228786502908,9.10255761966974,-0.591384538708992,"GUJ-P1-target12.wav-predicate"
"66","P1","Gujarati","GUJ-P1-target12.wav","H","kheDvaanu",105.074464041477,1.16721637629438,0.820635238325428,1.23581529057083,"target12","predFoc","predicate",0.415180052245404,0.834773096863753,109.228786502908,9.10255761966974,-0.456390679961618,"GUJ-P1-target12.wav-predicate"
"67","P1","Gujarati","GUJ-P1-target13.wav","L","ananyaa",112.660668304734,0.261379692175915,0.17927552780668,0.594367662770755,"target13","subjFoc","subject",0.415092134964075,0.197797446526759,109.228786502908,9.10255761966974,0.377023903085186,"GUJ-P1-target13.wav-subject"
"68","P1","Gujarati","GUJ-P1-target13.wav","H","ananyaa",122.695893525882,0.464436416556081,0.17927552780668,0.594367662770755,"target13","subjFoc","subject",0.415092134964075,0.686982153429817,109.228786502908,9.10255761966974,1.47948605058792,"GUJ-P1-target13.wav-subject"
"69","P1","Gujarati","GUJ-P1-target13.wav","L","aaraam",101.60648810879,0.689846931837749,0.594367662770755,0.888665790205602,"target13","subjFoc","predicate",0.294298127434847,0.324430433517223,109.228786502908,9.10255761966974,-0.837379856585254,"GUJ-P1-target13.wav-predicate"
"70","P1","Gujarati","GUJ-P1-target13.wav","H","aaraam",108.496624072677,0.777270084573645,0.594367662770755,0.888665790205602,"target13","subjFoc","predicate",0.294298127434847,0.621486869104804,109.228786502908,9.10255761966974,-0.0804348031424343,"GUJ-P1-target13.wav-predicate"
"71","P1","Gujarati","GUJ-P1-target14.wav","L","ananyaa",106.671934083941,0.726433611601557,0.661587633538141,1.1313220089813,"target14","predFoc","subject",0.469734375443156,0.138048185215824,109.228786502908,9.10255761966974,-0.280893846081497,"GUJ-P1-target14.wav-subject"
"72","P1","Gujarati","GUJ-P1-target14.wav","H","ananyaa",122.175217830749,1.08003723841983,0.661587633538141,1.1313220089813,"target14","predFoc","subject",0.469734375443156,0.890821763867961,109.228786502908,9.10255761966974,1.42228501798934,"GUJ-P1-target14.wav-subject"
"73","P1","Gujarati","GUJ-P1-target14.wav","L","vyaayaam",105.48895522072,1.24295322087425,1.1313220089813,1.4690649070272,"target14","predFoc","predicate",0.337742898045905,0.330521270880363,109.228786502908,9.10255761966974,-0.410854996853518,"GUJ-P1-target14.wav-predicate"
"74","P1","Gujarati","GUJ-P1-target14.wav","H","vyaayaam",109.141313172626,1.35552362625636,1.1313220089813,1.4690649070272,"target14","predFoc","predicate",0.337742898045905,0.663823335952406,109.228786502908,9.10255761966974,-0.00960975298779303,"GUJ-P1-target14.wav-predicate"
"75","P1","Gujarati","GUJ-P1-target15.wav","L","laavanya",106.749233200912,0.244412750538223,0.227022806409906,0.764476771947376,"target15","subjFoc","subject",0.53745396553747,0.0323561555842766,109.228786502908,9.10255761966974,-0.272401824366145,"GUJ-P1-target15.wav-subject"
"76","P1","Gujarati","GUJ-P1-target15.wav","H","laavanya",122.759311188415,0.672296438324833,0.227022806409906,0.764476771947376,"target15","subjFoc","subject",0.53745396553747,0.828487015570981,109.228786502908,9.10255761966974,1.48645306636336,"GUJ-P1-target15.wav-subject"
"77","P1","Gujarati","GUJ-P1-target15.wav","L","kheDvaanu",102.941272211108,1.12631074212086,0.824193879229317,1.23518808816974,"target15","subjFoc","predicate",0.410994208940418,0.735087882796274,109.228786502908,9.10255761966974,-0.690741498654495,"GUJ-P1-target15.wav-predicate"
"78","P1","Gujarati","GUJ-P1-target15.wav","H","kheDvaanu",105.1542902812,1.16495635202196,0.824193879229317,1.23518808816974,"target15","subjFoc","predicate",0.410994208940418,0.829117455623429,109.228786502908,9.10255761966974,-0.447621030478708,"GUJ-P1-target15.wav-predicate"
"79","P1","Gujarati","GUJ-P1-target16.wav","L","laavanya",100.590917414843,0.163707979007901,0.0023173451364164,0.494169028198691,"target16","predFoc","subject",0.491851683062275,0.32812866038531,109.228786502908,9.10255761966974,-0.948949674254155,"GUJ-P1-target16.wav-subject"
"80","P1","Gujarati","GUJ-P1-target16.wav","H","laavanya",119.940317029989,0.463134688079138,0.0023173451364164,0.494169028198691,"target16","predFoc","subject",0.491851683062275,0.936903051899033,109.228786502908,9.10255761966974,1.17676052980261,"GUJ-P1-target16.wav-subject"
"81","P1","Gujarati","GUJ-P1-target16.wav","L","nindvaanu",101.941798724579,0.683752024870487,0.494169028198691,0.953327652772442,"target16","predFoc","predicate",0.459158624573751,0.412892160847009,109.228786502908,9.10255761966974,-0.800542889460248,"GUJ-P1-target16.wav-predicate"
"82","P1","Gujarati","GUJ-P1-target16.wav","H","nindvaanu",111.698193669155,0.74483298627296,0.494169028198691,0.953327652772442,"target16","predFoc","predicate",0.459158624573751,0.54592017803644,109.228786502908,9.10255761966974,0.271287177673063,"GUJ-P1-target16.wav-predicate"
"83","P1","Gujarati","GUJ-P1-target2.wav","L","laavanya",97.9466597319544,0.211492204089514,0.138307946562103,0.61882881417245,"target2","predFoc","subject",0.480520867610347,0.152301934131101,109.228786502908,9.10255761966974,-1.23944579560519,"GUJ-P1-target2.wav-subject"
"84","P1","Gujarati","GUJ-P1-target2.wav","H","laavanya",122.190023577087,0.507648637048991,0.138307946562103,0.61882881417245,"target2","predFoc","subject",0.480520867610347,0.768625704693403,109.228786502908,9.10255761966974,1.42391156592858,"GUJ-P1-target2.wav-subject"
"85","P1","Gujarati","GUJ-P1-target2.wav","L","vyaayaam",102.593280609211,0.73257205125141,0.61882881417245,1.01235313205016,"target2","predFoc","predicate",0.393524317877709,0.289037378153354,109.228786502908,9.10255761966974,-0.728971589189196,"GUJ-P1-target2.wav-predicate"
"86","P1","Gujarati","GUJ-P1-target2.wav","H","vyaayaam",107.1179142807,0.855866122085624,0.61882881417245,1.01235313205016,"target2","predFoc","predicate",0.393524317877709,0.602344752648387,109.228786502908,9.10255761966974,-0.231898803655687,"GUJ-P1-target2.wav-predicate"
"87","P1","Gujarati","GUJ-P1-target3.wav","L","ananyaa",109.934879505997,0.709174006866898,0.618987954827128,1.04863662440055,"target3","subjFoc","subject",0.429648669573427,0.209906508332285,109.228786502908,9.10255761966974,0.0775708358673547,"GUJ-P1-target3.wav-subject"
"88","P1","Gujarati","GUJ-P1-target3.wav","H","ananyaa",119.490304464004,0.953542915436615,0.618987954827128,1.04863662440055,"target3","subjFoc","subject",0.429648669573427,0.778671003314516,109.228786502908,9.10255761966974,1.1273224943857,"GUJ-P1-target3.wav-subject"
"89","P1","Gujarati","GUJ-P1-target3.wav","L","nindvaanu",95.9953997407463,1.21588012610705,1.04863662440055,1.48175176407259,"target3","subjFoc","predicate",0.433115139672036,0.386140973582989,109.228786502908,9.10255761966974,-1.45380972195832,"GUJ-P1-target3.wav-predicate"
"90","P1","Gujarati","GUJ-P1-target3.wav","H","nindvaanu",110.690211255373,1.32114781846121,1.04863662440055,1.48175176407259,"target3","subjFoc","predicate",0.433115139672036,0.629188797849475,109.228786502908,9.10255761966974,0.160551002644286,"GUJ-P1-target3.wav-predicate"
"91","P1","Gujarati","GUJ-P1-target4.wav","L","ananyaa",102.770116566858,0.164092110583061,0.137947644409411,0.670990608409015,"target4","predFoc","subject",0.533042963999604,0.0490475776614319,109.228786502908,9.10255761966974,-0.709544526484894,"GUJ-P1-target4.wav-subject"
"92","P1","Gujarati","GUJ-P1-target4.wav","H","ananyaa",126.096808160401,0.633147369323068,0.137947644409411,0.670990608409015,"target4","predFoc","subject",0.533042963999604,0.929005274167779,109.228786502908,9.10255761966974,1.85310792441928,"GUJ-P1-target4.wav-subject"
"93","P1","Gujarati","GUJ-P1-target4.wav","L","aaraam",99.7353392004388,0.808776918458545,0.670990608409015,1.03222633607817,"target4","predFoc","predicate",0.361235727669153,0.381430460764738,109.228786502908,9.10255761966974,-1.04294284080716,"GUJ-P1-target4.wav-predicate"
"94","P1","Gujarati","GUJ-P1-target4.wav","H","aaraam",104.536738857475,0.900159530872537,0.670990608409015,1.03222633607817,"target4","predFoc","predicate",0.361235727669153,0.634402704135102,109.228786502908,9.10255761966974,-0.515464756333301,"GUJ-P1-target4.wav-predicate"
"95","P1","Gujarati","GUJ-P1-target5.wav","L","laavanya",103.011939659047,0.472741439078224,0.404510461758688,0.884043176557804,"target5","subjFoc","subject",0.479532714799117,0.142286386754905,109.228786502908,9.10255761966974,-0.682978027013796,"GUJ-P1-target5.wav-subject"
"96","P1","Gujarati","GUJ-P1-target5.wav","H","laavanya",117.382422011997,0.83016554896512,0.404510461758688,0.884043176557804,"target5","subjFoc","subject",0.479532714799117,0.887645564254663,109.228786502908,9.10255761966974,0.895752144591715,"GUJ-P1-target5.wav-subject"
"97","P1","Gujarati","GUJ-P1-target5.wav","L","vyaayaam",104.534911973352,1.00478195655787,0.884043176557804,1.24620774437812,"target5","subjFoc","predicate",0.362164567820312,0.333380984028164,109.228786502908,9.10255761966974,-0.515665456422162,"GUJ-P1-target5.wav-predicate"
"98","P1","Gujarati","GUJ-P1-target5.wav","H","vyaayaam",106.757951162424,1.11749825390874,0.884043176557804,1.24620774437812,"target5","subjFoc","predicate",0.362164567820312,0.644610484001751,109.228786502908,9.10255761966974,-0.27144407579962,"GUJ-P1-target5.wav-predicate"
"99","P1","Gujarati","GUJ-P1-target6.wav","L","ananyaa",107.502980122728,0.0400965853347219,0.00514895443905852,0.364625381978328,"target6","predFoc","subject",0.359476427539269,0.0972181434395883,109.228786502908,9.10255761966974,-0.18959576552971,"GUJ-P1-target6.wav-subject"
"100","P1","Gujarati","GUJ-P1-target6.wav","H","ananyaa",124.266523658062,0.330318736075409,0.00514895443905852,0.364625381978328,"target6","predFoc","subject",0.359476427539269,0.904564963723049,109.228786502908,9.10255761966974,1.65203427250589,"GUJ-P1-target6.wav-subject"
"101","P1","Gujarati","GUJ-P1-target6.wav","L","nindvaanu",103.812034467266,0.50363861963849,0.364625381978328,0.758323473926962,"target6","predFoc","predicate",0.393698091948634,0.353096041111368,109.228786502908,9.10255761966974,-0.595080224918007,"GUJ-P1-target6.wav-predicate"
"102","P1","Gujarati","GUJ-P1-target6.wav","H","nindvaanu",111.759202318833,0.595842780312505,0.364625381978328,0.758323473926962,"target6","predFoc","predicate",0.393698091948634,0.587296212663242,109.228786502908,9.10255761966974,0.277989541143621,"GUJ-P1-target6.wav-predicate"
"103","P1","Gujarati","GUJ-P1-target7.wav","L","laavanya",102.221583963218,0.172896413994281,0.0713207322149946,0.513724240744527,"target7","subjFoc","subject",0.442403508529532,0.229599629797026,109.228786502908,9.10255761966974,-0.769805897690615,"GUJ-P1-target7.wav-subject"
"104","P1","Gujarati","GUJ-P1-target7.wav","H","laavanya",114.654614637003,0.383100542374223,0.0713207322149946,0.513724240744527,"target7","subjFoc","subject",0.442403508529532,0.704740817258722,109.228786502908,9.10255761966974,0.596077318134255,"GUJ-P1-target7.wav-subject"
